Garden,Location,Time,VWC_15,Temp_15,VWC_30,Temp_30,VWC_45,Temp_45
PLC,NA,2015-09-16T00:00:00Z,0.100108581905564,68.1050001144409,0.108037062610189,69.0500001430512,0.132031219700972,68.9074997425079
PLC,NA,2015-09-17T00:00:00Z,0.100261299870908,68.3224997997284,0.107540933415294,68.5549998283386,0.131356020768483,68.2099999427795
PLC,NA,2015-09-18T00:00:00Z,0.100337596610188,68.4124998569488,0.107483641554912,68.4875,0.131282995144526,68.0225000858307
PLC,NA,2015-09-19T00:00:00Z,0.100201908499002,68.2474999427795,0.107407248578966,68.4274999141693,0.131191670894623,67.9250002861023
PLC,NA,2015-09-20T00:00:00Z,0.0999308951819936,68.0150000572205,0.107254538995524,68.1650002002716,0.130954279874762,67.7450001716614
PLC,NA,2015-09-21T00:00:00Z,0.0996795066942771,67.7524999141693,0.107025482070943,67.9774999141693,0.130844673141837,67.5724999427795
PLC,NA,2015-09-22T00:00:00Z,0.0992363905534148,67.4674999713898,0.106739228280882,67.5875004291534,0.130479166905085,67.272500371933
PLC,NA,2015-09-23T00:00:00Z,0.096793039701879,66.1624998569488,0.105898171663284,67.1975008010864,0.129233608643214,67.0774999141693
PLC,NA,2015-09-24T00:00:00Z,0.0986349418138464,67.0325000286102,0.106089071681102,66.9950000286102,0.129801951969663,66.575
PLC,NA,2015-09-25T00:00:00Z,0.0991187589243054,67.775,0.106471416850885,67.4524997711182,0.129984994108478,66.8075004577637
PLC,NA,2015-09-26T00:00:00Z,0.0995637588202953,68.4274999141693,0.106929954141378,67.9550001144409,0.130296047776937,67.1449995994568
PLC,NA,2015-09-27T00:00:00Z,0.0990803511813283,68.1050001144409,0.106968284274141,67.9999998569488,0.130442509427667,67.3099997997284
PLC,NA,2015-09-28T00:00:00Z,0.0987707882498701,67.85,0.106834567151964,67.8199997425079,0.130332796523968,67.2125
PLC,NA,2015-09-29T00:00:00Z,0.0984612097963691,67.7675002574921,0.106681873711447,67.6999997138977,0.130186426142852,67.1375001430511
PLC,NA,2015-09-30T00:00:00Z,0.0989256246636311,68.5925001144409,0.106987214336793,68.0825000286102,0.13024119908611,67.2499994277954
PLC,NA,2015-10-01T00:00:00Z,0.0985973728820682,68.4200001716614,0.10702570186307,68.1950000286102,0.130387721583247,67.4449998855591
PLC,NA,2015-10-02T00:00:00Z,0.0988870579749346,69.0424998283386,0.107273672707379,68.5024999141693,0.130533862859011,67.5650000572205
PLC,NA,2015-10-03T00:00:00Z,0.0978021233653029,67.8349999427795,0.106968535420795,68.1349999427795,0.13057061098516,67.5649997711182
PLC,NA,2015-10-04T00:00:00Z,0.0961499450107415,65.8849996566773,0.105974706510703,66.9874998569489,0.130058445036411,66.8824995994568
PLC,NA,2015-10-05T00:00:00Z,0.094298217445612,64.9025002002716,0.104595703383287,65.7424996852875,0.128241612265507,65.8849997997284
PLC,NA,2015-10-06T00:00:00Z,0.132702625667055,62.7500001430512,0.10332802683115,64.9700003147125,0.123536640778184,65.3825001716614
PLC,NA,2015-10-07T00:00:00Z,0.145697772502899,59.75,0.104423122170071,62.4650000572205,0.124000754207373,63.5899999141693
PLC,NA,2015-10-08T00:00:00Z,0.142617893094818,58.6250002145767,0.104403878251712,61.1900002717972,0.125131024047732,62.2699991703033
PLC,NA,2015-10-09T00:00:00Z,0.139574451992909,59.0375001430511,0.10401969216764,60.5149999856949,0.12457672941188,61.3399999141693
PLC,NA,2015-10-10T00:00:00Z,0.137341550861796,60.5749998569488,0.104575988836586,61.159999871254,0.124650593226155,61.3250002861023
