Season,Garden,Condition,Ear weight,Cob weight,Kernel weight,Rows,Clump,Variety
2010,PLC,Full,12.0,0.9,11.1,10,16,Greasy-head & Hopi Blue
2010,PLC,Sparse,3.1,0.9,2.2,8,17,Greasy-head & Hopi Blue
2010,PLC,Full,43.9,8.6,35.3,13,18,Greasy-head & Hopi Blue
2010,PLC,Partial,10.5,1.1,9.4,7,18,Greasy-head & Hopi Blue
2010,PLC,Full,71.4,16.2,55.2,14,19,Greasy-head & Hopi Blue
2010,PLC,Immature,0.6,0.6,0.0,NA,19,Greasy-head & Hopi Blue
2010,PLC,Sparse,9.3,2.1,7.200000000000001,8,19,Greasy-head & Hopi Blue
2010,PLC,Full,45.1,6.6,38.5,12,20,Greasy-head & Hopi Blue
2010,PLC,Full,47.0,9.9,37.1,14,20,Greasy-head & Hopi Blue
2010,PLC,Immature,1.7,1.7,0.0,NA,20,Greasy-head & Hopi Blue
2010,PLC,Full,8.7,2.0,6.699999999999999,8,24,Greasy-head & Hopi Blue
2010,PLC,Full,56.8,9.3,47.5,10,24,Greasy-head & Hopi Blue
2010,PLC,Full,69.3,10.9,58.4,10,24,Greasy-head & Hopi Blue
2010,PLC,Immature,0.7,0.7,0.0,NA,24,Greasy-head & Hopi Blue
2010,PLC,Partial,11.1,2.5,8.6,10,24,Greasy-head & Hopi Blue
2010,PLC,Partial,19.0,3.7,15.3,12,24,Greasy-head & Hopi Blue
2010,PLC,Partial,18.5,2.1,16.4,12,24,Greasy-head & Hopi Blue
2010,PLC,Sparse,4.3,1.7,2.5999999999999996,8,24,Greasy-head & Hopi Blue
2010,PLC,Full,62.9,11.6,51.3,14,25,Greasy-head & Hopi Blue
2010,PLC,Full,31.5,7.4,24.1,14,25,Greasy-head & Hopi Blue
2010,PLC,Full,61.5,14.2,47.3,12,25,Greasy-head & Hopi Blue
2010,PLC,Full,24.1,4.3,19.8,12,25,Greasy-head & Hopi Blue
2010,PLC,Partial,23.5,4.9,18.6,10,25,Greasy-head & Hopi Blue
2010,PLC,Full,116.7,20.8,95.9,13,26,Greasy-head & Hopi Blue
2010,PLC,Full,97.2,18.0,79.2,12,26,Greasy-head & Hopi Blue
2010,PLC,Full,76.1,17.4,58.699999999999996,11,26,Greasy-head & Hopi Blue
2010,PLC,Full,46.2,11.4,34.800000000000004,14,26,Greasy-head & Hopi Blue
2010,PLC,Immature,0.8,0.8,0.0,NA,26,Greasy-head & Hopi Blue
2010,PLC,Partial,21.5,5.3,16.2,12,26,Greasy-head & Hopi Blue
2010,PLC,Sparse,8.0,3.6,4.4,4,26,Greasy-head & Hopi Blue
2010,PLC,Full,27.0,4.5,22.5,8,27,Greasy-head & Hopi Blue
2010,PLC,Full,21.8,3.9,17.900000000000002,10,27,Greasy-head & Hopi Blue
2010,PLC,Full,67.3,12.8,54.5,16,27,Greasy-head & Hopi Blue
2010,PLC,Full,67.8,13.0,54.8,12,27,Greasy-head & Hopi Blue
2010,PLC,Sparse,26.8,16.0,10.8,12,27,Greasy-head & Hopi Blue
2010,PLC,Sparse,22.2,5.4,16.799999999999997,12,27,Greasy-head & Hopi Blue
2010,PLC,Full,153.0,39.5,113.5,12,28,Greasy-head & Hopi Blue
2010,PLC,Full,108.0,15.3,92.7,18,28,Greasy-head & Hopi Blue
2010,PLC,Full,141.1,24.8,116.3,14,28,Greasy-head & Hopi Blue
2010,PLC,Full,111.5,23.2,88.3,16,28,Greasy-head & Hopi Blue
2010,PLC,Full,67.0,15.4,51.6,16,28,Greasy-head & Hopi Blue
2010,PLC,Immature,1.1,1.1,0.0,NA,28,Greasy-head & Hopi Blue
2010,PLC,Partial,28.5,8.8,19.7,12,28,Greasy-head & Hopi Blue
2010,PLC,Sparse,3.3,3.0,0.2999999999999998,12,28,Greasy-head & Hopi Blue
2010,PLC,Full,71.9,12.5,59.400000000000006,12,29,Greasy-head & Hopi Blue
2010,PLC,Full,111.4,19.0,92.4,12,29,Greasy-head & Hopi Blue
2010,PLC,Full,80.8,17.6,63.199999999999996,13,29,Greasy-head & Hopi Blue
2010,PLC,Full,108.9,24.8,84.10000000000001,12,29,Greasy-head & Hopi Blue
2010,PLC,Full,83.9,15.5,68.4,10,29,Greasy-head & Hopi Blue
2010,PLC,Full,53.2,13.3,39.900000000000006,13,29,Greasy-head & Hopi Blue
2010,PLC,Full,49.1,11.8,37.3,12,29,Greasy-head & Hopi Blue
2010,PLC,Full,103.6,19.1,84.5,14,30,Greasy-head & Hopi Blue
2010,PLC,Full,72.1,12.3,59.8,16,30,Greasy-head & Hopi Blue
2010,PLC,Full,65.3,16.5,48.8,12,30,Greasy-head & Hopi Blue
2010,PLC,Full,61.6,9.0,52.6,12,30,Greasy-head & Hopi Blue
2010,PLC,Full,57.3,10.9,46.4,12,30,Greasy-head & Hopi Blue
2010,PLC,Full,47.5,7.8,39.7,16,30,Greasy-head & Hopi Blue
2010,PLC,Full,70.2,16.0,54.2,16,31,Greasy-head & Hopi Blue
2010,PLC,Full,75.1,15.1,59.99999999999999,14,31,Greasy-head & Hopi Blue
2010,PLC,Full,59.2,13.2,46.0,14,31,Greasy-head & Hopi Blue
2010,PLC,Sparse,5.8,1.1,4.699999999999999,10,31,Greasy-head & Hopi Blue
2010,PLC,Sparse,51.0,20.4,30.6,13,31,Greasy-head & Hopi Blue
2010,PLC,Sparse,2.2,1.1,1.1,2,31,Greasy-head & Hopi Blue
2010,PLC,Full,92.5,17.4,75.1,14,32,Greasy-head & Hopi Blue
2010,PLC,Full,90.8,19.1,71.69999999999999,14,32,Greasy-head & Hopi Blue
2010,PLC,Full,134.9,29.6,105.30000000000001,10,32,Greasy-head & Hopi Blue
2010,PLC,Full,131.7,26.1,105.6,12,32,Greasy-head & Hopi Blue
2010,PLC,Full,89.2,16.1,73.1,12,32,Greasy-head & Hopi Blue
2010,PLC,Sparse,18.7,9.7,9.0,14,32,Greasy-head & Hopi Blue
2010,PLC,Sparse,20.6,13.3,7.300000000000001,12,32,Greasy-head & Hopi Blue
2010,PLC,Sparse,17.0,8.1,8.9,10,32,Greasy-head & Hopi Blue
2010,PLC,Full,81.9,15.6,66.30000000000001,12,33,Greasy-head & Hopi Blue
2010,PLC,Full,59.6,11.1,48.5,12,33,Greasy-head & Hopi Blue
2010,PLC,Partial,15.1,4.8,10.3,9,33,Greasy-head & Hopi Blue
2010,PLC,Full,62.9,11.3,51.599999999999994,14,34,Greasy-head & Hopi Blue
2010,PLC,Full,41.6,8.3,33.3,14,34,Greasy-head & Hopi Blue
2010,PLC,Full,21.8,5.0,16.8,14,34,Greasy-head & Hopi Blue
2010,PLC,Full,21.1,4.5,16.6,12,34,Greasy-head & Hopi Blue
2010,PLC,Partial,23.6,4.4,19.200000000000003,12,34,Greasy-head & Hopi Blue
2010,PLC,Partial,19.8,5.1,14.700000000000001,14,34,Greasy-head & Hopi Blue
2010,PLC,Full,18.8,4.0,14.8,11,35,Greasy-head & Hopi Blue
2010,PLC,Full,17.9,3.0,14.899999999999999,12,35,Greasy-head & Hopi Blue
2010,PLC,Full,30.2,7.8,22.4,14,35,Greasy-head & Hopi Blue
2010,PLC,Full,17.8,1.7,16.1,11,35,Greasy-head & Hopi Blue
2010,PLC,Full,16.6,3.8,12.8,12,35,Greasy-head & Hopi Blue
2010,PLC,Sparse,1.9,1.5,0.3999999999999999,3,35,Greasy-head & Hopi Blue
2010,PLC,Full,73.6,15.7,57.89999999999999,12,36,Greasy-head & Hopi Blue
2010,PLC,Full,61.8,15.5,46.3,12,36,Greasy-head & Hopi Blue
2010,PLC,Full,42.5,10.6,31.9,12,36,Greasy-head & Hopi Blue
2010,PLC,Partial,11.4,2.1,9.3,12,36,Greasy-head & Hopi Blue
2010,PLC,Sparse,5.5,3.5,2.0,NA,36,Greasy-head & Hopi Blue
2010,PLC,Full,92.5,18.9,73.6,16,37,Greasy-head & Hopi Blue
2010,PLC,Full,100.5,15.7,84.8,14,37,Greasy-head & Hopi Blue
2010,PLC,Full,69.4,13.2,56.2,12,37,Greasy-head & Hopi Blue
2010,PLC,Partial,62.9,21.8,41.099999999999994,10,37,Greasy-head & Hopi Blue
2010,PLC,Partial,79.0,32.4,46.6,14,37,Greasy-head & Hopi Blue
2010,PLC,Partial,46.3,9.0,37.3,14,37,Greasy-head & Hopi Blue
2010,PLC,Full,108.8,23.7,85.1,12,38,Greasy-head & Hopi Blue
2010,PLC,Full,68.8,14.9,53.9,14,38,Greasy-head & Hopi Blue
2010,PLC,Full,34.5,8.2,26.3,12,38,Greasy-head & Hopi Blue
2010,PLC,Full,36.0,5.8,30.2,14,38,Greasy-head & Hopi Blue
2010,PLC,Partial,44.3,13.9,30.4,14,38,Greasy-head & Hopi Blue
2010,PLC,Partial,26.6,7.5,19.1,12,38,Greasy-head & Hopi Blue
2010,POG,Full,49.9,7.8,42.1,12,1,Greasy-head
2010,POG,Full,69.3,24.2,45.099999999999994,14,2,Greasy-head
2010,POG,Full,45.5,11.4,34.1,14,2,Greasy-head
2010,POG,Partial,39.6,13.1,26.5,10,2,Greasy-head
2010,POG,Partial,52.3,12.8,39.5,10,2,Greasy-head
2010,POG,Partial,20.1,2.8,17.3,10,2,Greasy-head
2010,POG,Immature,4.2,4.2,0.0,NA,3,Greasy-head
2010,POG,Immature,0.5,0.5,0.0,NA,3,Greasy-head
2010,POG,Immature,0.2,0.2,0.0,NA,3,Greasy-head
2010,POG,Partial,28.4,6.3,22.099999999999998,10,3,Greasy-head
2010,POG,Partial,34.6,7.2,27.400000000000002,16,3,Greasy-head
2010,POG,Partial,27.0,4.8,22.2,12,3,Greasy-head
2010,POG,Partial,38.2,8.5,29.700000000000003,12,3,Greasy-head
2010,POG,Sparse,12.0,5.1,6.9,10,3,Greasy-head
2010,POG,Sparse,10.7,6.1,4.6,10,3,Greasy-head
2010,POG,Sparse,18.8,8.7,10.100000000000001,10,3,Greasy-head
2010,POG,Sparse,11.9,4.4,7.5,8,3,Greasy-head
2010,POG,Sparse,5.7,4.1,1.6000000000000005,10,3,Greasy-head
2010,POG,Full,67.8,16.8,51.0,12,4,Greasy-head
2010,POG,Partial,36.3,7.4,28.9,12,4,Greasy-head
2010,POG,Partial,54.5,11.4,43.1,10,4,Greasy-head
2010,POG,Partial,26.6,9.1,17.5,10,4,Greasy-head
2010,POG,Sparse,30.2,13.4,16.799999999999997,10,4,Greasy-head
2010,POG,Immature,0.5,0.5,0.0,NA,5,Greasy-head
2010,POG,Immature,2.2,2.2,0.0,NA,5,Greasy-head
2010,POG,Partial,17.2,3.5,13.7,12,5,Greasy-head
2010,POG,Partial,16.9,4.5,12.399999999999999,12,5,Greasy-head
2010,POG,Partial,14.6,3.7,10.899999999999999,10,5,Greasy-head
2010,POG,Partial,14.2,3.6,10.6,12,5,Greasy-head
2010,POG,Sparse,6.7,3.1,3.6,10,5,Greasy-head
2010,POG,Full,65.7,14.7,51.0,12,6,Greasy-head
2010,POG,Full,60.9,11.4,49.5,12,6,Greasy-head
2010,POG,Full,53.7,9.8,43.900000000000006,14,6,Greasy-head
2010,POG,Partial,33.8,9.5,24.299999999999997,12,6,Greasy-head
2010,POG,Sparse,12.3,2.9,9.4,10,6,Greasy-head
2010,POG,Sparse,8.3,6.2,2.1000000000000005,10,6,Greasy-head
2010,POG,Sparse,2.7,1.8,0.9000000000000001,10,6,Greasy-head
2010,POG,Full,71.2,20.0,51.2,12,7,Greasy-head
2010,POG,Full,54.1,11.8,42.3,12,7,Greasy-head
2010,POG,Full,33.7,6.5,27.200000000000003,12,7,Greasy-head
2010,POG,Partial,49.6,11.2,38.400000000000006,12,7,Greasy-head
2010,POG,Partial,21.8,6.8,15.0,10,7,Greasy-head
2010,POG,Full,55.1,12.2,42.900000000000006,12,8,Greasy-head
2010,POG,Full,37.5,11.4,26.1,12,8,Greasy-head
2010,POG,Full,83.3,22.9,60.4,12,8,Greasy-head
2010,POG,Partial,32.9,8.9,24.0,14,8,Greasy-head
2010,POG,Partial,58.9,16.1,42.8,12,8,Greasy-head
2010,POG,Sparse,10.6,5.9,4.699999999999999,12,9,Greasy-head
2010,POG,Sparse,5.6,3.9,1.6999999999999997,10,9,Greasy-head
2010,POG,Sparse,11.8,6.2,5.6000000000000005,12,9,Greasy-head
2010,POG,Sparse,15.8,7.2,8.600000000000001,10,9,Greasy-head
2010,POG,Sparse,8.8,4.3,4.500000000000001,12,9,Greasy-head
2010,POG,Full,51.7,9.7,42.0,10,10,Greasy-head
2010,POG,Full,34.1,8.0,26.1,12,10,Greasy-head
2010,POG,Partial,6.6,1.9,4.699999999999999,8,10,Greasy-head
2010,POG,Partial,6.5,2.2,4.3,8,10,Greasy-head
2010,POG,Partial,21.1,5.9,15.200000000000001,12,10,Greasy-head
2010,POG,Full,43.4,8.3,35.099999999999994,10,11,Greasy-head
2010,POG,Partial,16.4,3.2,13.2,10,11,Greasy-head
2010,POG,Partial,25.3,6.7,18.6,10,11,Greasy-head
2010,POG,Partial,20.6,6.1,14.500000000000002,12,11,Greasy-head
2010,POG,Sparse,14.3,4.5,9.8,10,11,Greasy-head
2010,POG,Sparse,21.0,7.8,13.2,12,11,Greasy-head
2010,POG,Full,70.5,18.1,52.4,10,12,Greasy-head
2010,POG,Full,85.5,17.0,68.5,12,12,Greasy-head
2010,POG,Partial,47.2,13.8,33.400000000000006,12,12,Greasy-head
2010,POG,Partial,29.9,7.5,22.4,14,12,Greasy-head
2010,POG,Partial,20.4,6.3,14.099999999999998,12,12,Greasy-head
2010,POG,Sparse,4.5,2.4,2.1,12,12,Greasy-head
2010,POG,Full,103.7,19.2,84.5,12,13,Greasy-head
2010,POG,Full,84.4,18.0,66.4,14,13,Greasy-head
2010,POG,Full,96.4,14.3,82.10000000000001,14,13,Greasy-head
2010,POG,Full,75.6,17.9,57.699999999999996,12,13,Greasy-head
2010,POG,Immature,1.1,1.1,0.0,NA,13,Greasy-head
2010,POG,Partial,42.3,8.8,33.5,14,13,Greasy-head
2010,POG,Partial,62.1,14.9,47.2,14,13,Greasy-head
2010,POG,Full,80.4,14.4,66.0,14,14,Greasy-head
2010,POG,Full,71.9,14.0,57.900000000000006,14,14,Greasy-head
2010,POG,Full,50.4,10.0,40.4,12,14,Greasy-head
2010,POG,Full,60.4,19.1,41.3,10,14,Greasy-head
2010,POG,Immature,0.6,0.6,0.0,0,14,Greasy-head
2010,POG,Immature,0.4,0.4,0.0,NA,15,Greasy-head
2010,POG,Immature,0.1,0.1,0.0,NA,15,Greasy-head
2010,POG,Immature,0.3,0.3,0.0,NA,15,Greasy-head
2010,POG,Immature,0.3,0.3,0.0,NA,15,Greasy-head
2010,POG,Immature,0.7,0.7,0.0,NA,15,Greasy-head
2010,POG,Immature,0.3,0.3,0.0,NA,15,Greasy-head
2010,POG,Partial,17.1,5.3,11.8,10,15,Greasy-head
2010,POG,Sparse,7.9,4.0,3.9000000000000004,10,15,Greasy-head
2010,POG,Sparse,9.9,7.3,2.6000000000000005,12,15,Greasy-head
2010,POG,Sparse,3.0,2.5,0.5,10,15,Greasy-head
2010,POG,Immature,0.3,0.3,0.0,0,17,Greasy-head
2010,POG,Partial,38.6,10.7,27.900000000000002,12,17,Greasy-head
2010,POG,Partial,31.8,8.9,22.9,14,17,Greasy-head
2010,POG,Partial,36.6,8.0,28.6,12,17,Greasy-head
2010,POG,Partial,27.1,5.4,21.700000000000003,12,17,Greasy-head
2010,POG,Sparse,13.5,3.7,9.8,10,17,Greasy-head
2010,POG,Full,95.7,17.1,78.6,12,18,Greasy-head
2010,POG,Full,77.4,16.8,60.60000000000001,10,18,Greasy-head
2010,POG,Full,45.7,9.6,36.1,10,18,Greasy-head
2010,POG,Full,76.5,15.8,60.7,12,18,Greasy-head
2010,POG,Full,52.0,11.7,40.3,12,18,Greasy-head
2010,POG,Full,38.0,5.7,32.3,12,18,Greasy-head
2010,POG,Full,31.4,6.0,25.4,12,18,Greasy-head
2010,POG,Partial,100.3,15.5,84.8,12,18,Greasy-head
2010,POG,Partial,24.7,5.3,19.4,12,18,Greasy-head
2010,POG,Full,40.7,6.4,34.300000000000004,12,19,Greasy-head
2010,POG,Immature,0.3,0.3,0.0,NA,19,Greasy-head
2010,POG,Partial,31.2,11.1,20.1,12,19,Greasy-head
2010,POG,Partial,40.5,13.3,27.2,12,19,Greasy-head
2010,POG,Partial,43.6,11.1,32.5,12,19,Greasy-head
2010,POG,Partial,60.1,12.8,47.3,10,19,Greasy-head
2010,POG,Partial,39.7,6.8,32.900000000000006,10,19,Greasy-head
2010,POG,Sparse,8.5,4.2,4.3,8,19,Greasy-head
2010,POG,Partial,15.6,3.7,11.899999999999999,10,20,Greasy-head
2010,POG,Partial,20.6,7.0,13.600000000000001,10,20,Greasy-head
2010,POG,Partial,19.4,4.2,15.2,10,20,Greasy-head
2010,POG,Partial,22.4,4.4,18.0,12,20,Greasy-head
2010,POG,Sparse,2.5,1.0,1.5,6,20,Greasy-head
2010,POG,Immature,0.4,0.4,0.0,NA,21,Greasy-head
2010,POG,Immature,0.3,0.3,0.0,NA,21,Greasy-head
2010,POG,Immature,0.3,0.3,0.0,NA,21,Greasy-head
2010,POG,Sparse,0.6,0.5,0.09999999999999998,10,21,Greasy-head
2010,POG,Sparse,5.4,2.7,2.7,12,21,Greasy-head
2010,POG,Sparse,9.9,3.8,6.1000000000000005,12,21,Greasy-head
2010,POG,Sparse,14.9,5.3,9.600000000000001,10,21,Greasy-head
2010,POG,Full,25.2,7.1,18.1,12,22,Greasy-head
2010,POG,Full,69.2,14.9,54.300000000000004,12,22,Greasy-head
2010,POG,Full,38.5,9.1,29.4,12,22,Greasy-head
2010,POG,Full,31.8,7.8,24.0,12,22,Greasy-head
2010,POG,Full,23.5,5.6,17.9,10,22,Greasy-head
2010,POG,Full,38.0,12.2,25.8,14,22,Greasy-head
2010,POG,Immature,0.8,0.8,0.0,NA,22,Greasy-head
2010,POG,Immature,2.7,2.7,0.0,NA,22,Greasy-head
2010,POG,Immature,1.2,1.2,0.0,NA,22,Greasy-head
2010,POG,Partial,18.1,7.7,10.400000000000002,12,22,Greasy-head
2010,POG,Full,88.3,15.9,72.39999999999999,14,23,Greasy-head
2010,POG,Full,90.6,19.6,71.0,12,23,Greasy-head
2010,POG,Full,77.4,16.5,60.900000000000006,12,23,Greasy-head
2010,POG,Full,93.8,20.0,73.8,12,23,Greasy-head
2010,POG,Immature,0.4,0.4,0.0,NA,23,Greasy-head
2010,POG,Partial,42.7,10.3,32.400000000000006,16,23,Greasy-head
2010,POG,Partial,92.5,20.6,71.9,12,23,Greasy-head
2010,POG,Full,93.7,18.9,74.80000000000001,14,24,Greasy-head
2010,POG,Full,61.3,11.0,50.3,12,24,Greasy-head
2010,POG,Full,45.2,9.8,35.400000000000006,12,24,Greasy-head
2010,POG,Partial,13.2,2.1,11.1,12,24,Greasy-head
2010,POG,Sparse,15.3,3.5,11.8,8,24,Greasy-head
2010,POG,Sparse,3.4,2.9,0.5,10,25,Greasy-head
2010,POG,Sparse,6.7,2.4,4.300000000000001,10,25,Greasy-head
2010,POG,Sparse,7.6,3.8,3.8,10,25,Greasy-head
2010,POG,Sparse,3.6,1.9,1.7000000000000002,8,25,Greasy-head
2010,POG,Sparse,1.9,0.9,0.9999999999999999,8,25,Greasy-head
2010,POG,Full,70.2,14.3,55.900000000000006,12,26,Greasy-head
2010,POG,Partial,32.1,6.5,25.6,12,26,Greasy-head
2010,POG,Partial,34.5,8.3,26.2,10,26,Greasy-head
2010,POG,Partial,17.7,3.2,14.5,10,26,Greasy-head
2010,POG,Sparse,12.8,2.7,10.100000000000001,10,26,Greasy-head
2010,POG,Sparse,8.6,2.1,6.5,8,26,Greasy-head
2010,POG,Full,25.4,5.6,19.799999999999997,10,27,Greasy-head
2010,POG,Full,17.2,3.8,13.399999999999999,10,27,Greasy-head
2010,POG,Full,66.0,16.2,49.8,14,27,Greasy-head
2010,POG,Full,89.1,15.9,73.19999999999999,12,27,Greasy-head
2010,POG,Sparse,5.6,4.4,1.1999999999999993,12,27,Greasy-head
2010,POG,Sparse,25.9,7.3,18.599999999999998,12,27,Greasy-head
2010,POG,Full,45.2,10.1,35.1,14,28,Greasy-head
2010,POG,Full,84.9,18.2,66.7,12,28,Greasy-head
2010,POG,Full,52.4,9.5,42.9,16,28,Greasy-head
2010,POG,Immature,2.2,2.2,0.0,NA,28,Greasy-head
2010,POG,Partial,25.5,9.5,16.0,10,28,Greasy-head
2010,POG,Partial,23.6,6.3,17.3,12,28,Greasy-head
2010,POG,Sparse,22.9,13.9,8.999999999999998,12,28,Greasy-head
2010,POG,Partial,20.6,4.1,16.5,10,29,Greasy-head
2010,POG,Sparse,2.1,1.5,0.6000000000000001,8,29,Greasy-head
2010,POG,Partial,39.2,11.5,27.700000000000003,12,30,Greasy-head
2010,POG,Partial,29.2,7.6,21.6,12,30,Greasy-head
2010,POG,Partial,27.9,9.6,18.299999999999997,12,30,Greasy-head
2010,POG,Partial,30.1,7.8,22.3,12,30,Greasy-head
2010,POG,Sparse,19.0,6.2,12.8,12,30,Greasy-head
2010,POG,Sparse,10.0,3.1,6.9,10,30,Greasy-head
2011,CDG,Immature,0.3,0.3,0.0,NA,2,Hopi White
2011,CDG,Immature,3.3,3.3,0.0,NA,7,Hopi White
2011,CDG,Immature,6.8,6.8,0.0,NA,7,Hopi White
2011,CDG,Sparse,6.2,5.5,0.7000000000000002,NA,7,Hopi White
2011,CDG,Full,67.4,17.5,49.900000000000006,12,8,Hopi White
2011,CDG,Full,58.5,18.2,40.3,12,8,Hopi White
2011,CDG,Full,30.1,15.4,14.700000000000001,10,8,Hopi White
2011,CDG,Immature,7.6,7.6,0.0,NA,8,Hopi White
2011,CDG,Immature,0.4,0.4,0.0,NA,8,Hopi White
2011,CDG,Immature,0.6,0.6,0.0,NA,8,Hopi White
2011,CDG,Full,78.2,12.2,66.0,14,9,Hopi White
2011,CDG,Immature,0.5,0.5,0.0,NA,9,Hopi White
2011,CDG,Immature,0.5,0.5,0.0,NA,9,Hopi White
2011,CDG,Partial,69.2,14.3,54.900000000000006,14,9,Hopi White
2011,CDG,Partial,58.2,7.7,50.5,12,9,Hopi White
2011,CDG,Partial,32.5,10.4,22.1,12,9,Hopi White
2011,CDG,Partial,16.5,1.7,14.8,10,9,Hopi White
2011,CDG,Sparse,5.4,4.2,1.2000000000000002,NA,9,Hopi White
2011,CDG,Immature,0.2,0.2,0.0,NA,10,Hopi White
2011,CDG,Immature,0.3,0.3,0.0,NA,11,Hopi White
2011,CDG,Immature,5.2,5.2,0.0,NA,11,Hopi White
2011,CDG,Immature,0.8,0.8,0.0,NA,11,Hopi White
2011,CDG,Full,98.7,15.6,83.10000000000001,12,12,Hopi White
2011,CDG,Full,101.4,19.2,82.2,12,12,Hopi White
2011,CDG,Immature,0.4,0.4,0.0,NA,12,Hopi White
2011,CDG,Sparse,39.0,12.5,26.5,14,12,Hopi White
2011,CDG,Sparse,3.0,1.5,1.5,NA,12,Hopi White
2011,CDG,Sparse,6.9,4.4,2.5,NA,12,Hopi White
2011,CDG,Full,86.1,17.1,69.0,12,13,Hopi White
2011,CDG,Full,72.5,12.7,59.8,12,13,Hopi White
2011,CDG,Full,45.9,7.9,38.0,10,13,Hopi White
2011,CDG,Full,34.3,7.4,26.9,10,13,Hopi White
2011,CDG,Immature,0.7,0.7,0.0,NA,13,Hopi White
2011,CDG,Sparse,11.2,10.9,0.29999999999999893,NA,13,Hopi White
2011,CDG,Sparse,6.5,3.7,2.8,NA,13,Hopi White
2011,CDG,Full,65.0,14.6,50.4,12,14,Hopi White
2011,CDG,Full,58.7,18.1,40.6,12,14,Hopi White
2011,CDG,Immature,3.8,3.8,0.0,NA,14,Hopi White
2011,CDG,Partial,4.3,1.9,2.4,10,14,Hopi White
2011,CDG,Partial,0.6,0.6,0.0,2,14,Hopi White
2011,CDG,Sparse,8.2,6.0,2.1999999999999993,NA,14,Hopi White
2011,CDG,Immature,0.1,0.1,0.0,NA,16,Hopi White
2011,CDG,Partial,24.1,6.8,17.3,10,16,Hopi White
2011,CDG,,0.1,0.1,0.0,NA,17,Hopi White
2011,CDG,Immature,0.7,0.7,0.0,NA,17,Hopi White
2011,CDG,Sparse,28.4,19.2,9.2,NA,17,Hopi White
2011,CDG,Sparse,12.5,5.3,7.2,NA,17,Hopi White
2011,CDG,Sparse,4.3,4.2,0.09999999999999964,NA,17,Hopi White
2011,CDG,Full,62.2,15.0,47.2,10,18,Hopi White
2011,CDG,Immature,0.1,0.1,0.0,NA,18,Hopi White
2011,CDG,Partial,76.6,23.6,52.99999999999999,14,18,Hopi White
2011,CDG,Partial,57.2,26.3,30.900000000000002,10,18,Hopi White
2011,CDG,Sparse,2.7,1.1,1.6,NA,18,Hopi White
2011,CDG,Full,98.3,19.3,79.0,12,19,Hopi White
2011,CDG,Full,98.5,19.7,78.8,12,19,Hopi White
2011,CDG,Full,72.7,12.8,59.900000000000006,14,19,Hopi White
2011,CDG,Immature,0.3,0.3,0.0,NA,19,Hopi White
2011,CDG,Immature,0.3,0.3,0.0,NA,19,Hopi White
2011,CDG,Partial,65.9,18.6,47.300000000000004,14,19,Hopi White
2011,CDG,Partial,41.4,19.5,21.9,12,19,Hopi White
2011,CDG,Partial,34.4,6.5,27.9,10,19,Hopi White
2011,CDG,Immature,3.9,3.9,0.0,NA,20,Hopi White
2011,CDG,Immature,1.8,1.8,0.0,NA,20,Hopi White
2011,CDG,Immature,2.0,2.0,0.0,NA,20,Hopi White
2011,CDG,Immature,0.6,0.6,0.0,NA,20,Hopi White
2011,CDG,Sparse,17.7,9.8,7.899999999999999,NA,20,Hopi White
2011,CDG,Immature,1.8,1.8,0.0,NA,23,Hopi White
2011,CDG,Immature,0.7,0.7,0.0,NA,23,Hopi White
2011,CDG,Sparse,3.9,1.5,2.4,NA,23,Hopi White
2011,CDG,Partial,17.1,3.1,14.000000000000002,10,24,Hopi White
2011,CDG,Sparse,11.2,10.5,0.6999999999999993,NA,24,Hopi White
2011,CDG,Sparse,3.5,3.5,0.0,NA,24,Hopi White
2011,CDG,Full,71.9,17.4,54.50000000000001,14,25,Hopi White
2011,CDG,Immature,0.1,0.1,0.0,NA,25,Hopi White
2011,CDG,Partial,21.5,5.7,15.8,10,25,Hopi White
2011,CDG,Partial,31.6,8.1,23.5,16,25,Hopi White
2011,CDG,Sparse,21.7,11.8,9.899999999999999,10,25,Hopi White
2011,CDG,Sparse,3.6,3.0,0.6000000000000001,NA,25,Hopi White
2011,CDG,Full,7.0,1.5,5.5,8,26,Hopi White
2011,CDG,Immature,2.2,2.2,0.0,NA,26,Hopi White
2011,CDG,Sparse,39.7,21.2,18.500000000000004,NA,26,Hopi White
2011,CDG,Sparse,16.1,8.8,7.300000000000001,NA,26,Hopi White
2011,CDG,Sparse,12.3,3.3,9.0,NA,26,Hopi White
2011,KUG,Immature,0.2,0.2,0.0,NA,2,Hopi Blue
2011,KUG,Partial,2.7,0.7,2.0,NA,2,Hopi Blue
2011,KUG,Full,13.2,2.8,10.399999999999999,10,3,Hopi Blue
2011,KUG,Immature,0.2,0.2,0.0,NA,4,Hopi Blue
2011,KUG,Immature,0.1,0.1,0.0,NA,4,Hopi Blue
2011,KUG,Partial,16.1,4.6,11.500000000000002,10,4,Hopi Blue
2011,KUG,Partial,21.9,4.7,17.2,8,4,Hopi Blue
2011,KUG,Sparse,13.1,8.4,4.699999999999999,NA,4,Hopi Blue
2011,KUG,Full,4.3,1.1,3.1999999999999997,10,5,Hopi Blue
2011,KUG,Immature,2.3,2.3,0.0,NA,5,Hopi Blue
2011,KUG,Immature,0.8,0.8,0.0,NA,5,Hopi Blue
2011,KUG,Immature,0.5,0.5,0.0,NA,5,Hopi Blue
2011,KUG,Sparse,7.5,3.7,3.8,NA,5,Hopi Blue
